,Index,ID,Date,Country,Disease,Update,Month,Year,Deaths,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms
278,2483,1078,1996-07-19,Niger,Cholera,Yes,7,1996,1193,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
279,2523,1077,1996-07-19,Chad,Cholera,Yes,7,1996,94,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
280,2460,1066,1996-08-13,Mongolia,Cholera,No,8,1996,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
281,2466,1064,1996-08-14,Mongolia,Cholera,Yes,8,1996,6,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
282,2471,1062,1996-08-14,Liberia,Cholera,No,8,1996,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
283,2556,1060,1996-08-21,Mongolia,Cholera,Yes,8,1996,8,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
284,2555,1028,1996-11-28,Rwanda,Cholera,No,11,1996,47,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
285,2531,1023,1996-12-06,Tanzania,Cholera,No,12,1996,100,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
286,2487,1019,1996-12-13,Rwanda,Cholera,No,12,1996,23,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
287,199,1013,1997-01-09,Burundi,Cholera,No,1,1997,10,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
288,201,1011,1997-01-17,Burundi,Cholera,Yes,1,1997,21,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
289,203,1009,1997-01-20,Rwanda,Cholera,No,1,1997,50,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
290,181,1007,1997-01-22,Bolivia,Cholera,No,1,1997,6,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
291,215,983,1997-04-15,Somalia,Cholera,No,4,1997,47,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
292,178,978,1997-05-06,Tanzania,Cholera,No,5,1997,100,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
293,244,976,1997-05-09,Somalia,Cholera,Yes,5,1997,146,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
294,208,973,1997-06-04,Somalia,Cholera,No,6,1997,247,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
295,202,963,1997-07-30,Central African Republic,Cholera,No,7,1997,8,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
296,210,957,1997-09-02,Mozambique,Cholera,No,9,1997,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
297,224,955,1997-09-22,Kenya,Cholera,No,9,1997,29,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
298,185,950,1997-10-28,Kenya,Cholera,No,10,1997,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
299,240,949,1997-10-28,Mozambique,Cholera,Yes,10,1997,14,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
300,227,945,1997-11-14,Mozambique,Cholera,Yes,11,1997,41,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
301,214,944,1997-11-19,Mozambique,Cholera,Yes,11,1997,62,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
302,171,943,1997-11-21,Djibouti,Cholera,No,11,1997,29,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
303,192,940,1997-11-26,Mozambique,Cholera,Yes,11,1997,146,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
304,207,941,1997-11-26,Djibouti,Cholera,Yes,11,1997,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
305,675,745,1998-01-06,Congo,Cholera,No,1,1998,54,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
306,721,743,1998-01-07,Tanzania,Cholera,No,1,1998,2025,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
307,726,738,1998-01-12,Chile,Cholera,No,1,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
308,659,728,1998-02-03,Congo,Cholera,No,2,1998,83,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
309,722,729,1998-02-03,Mozambique,Cholera,No,2,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
310,686,727,1998-02-10,Congo,Cholera,No,2,1998,83,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
311,728,726,1998-02-10,Mozambique,Cholera,Yes,2,1998,109,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
312,678,723,1998-02-20,Mozambique,Cholera,Yes,2,1998,477,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
313,682,722,1998-02-20,Comoros,Cholera,Yes,2,1998,10,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
314,688,721,1998-02-25,Peru,Cholera,No,2,1998,16,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
315,697,720,1998-03-10,Comoros,Cholera,No,3,1998,8,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
316,734,718,1998-03-16,Comoros,Cholera,Yes,3,1998,18,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
317,663,716,1998-04-07,Zimbabwe,Cholera,No,4,1998,332,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
318,673,715,1998-04-07,Uganda,Cholera,No,4,1998,849,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
319,661,708,1998-05-19,Congo,Cholera,No,5,1998,746,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
320,680,709,1998-05-19,Rwanda,Cholera,No,5,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
321,670,701,1998-07-15,Cambodia,Cholera,No,7,1998,15,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
322,718,700,1998-07-20,Uganda,Cholera,No,7,1998,1576,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
323,692,699,1998-08-03,Liberia,Cholera,No,8,1998,12,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
324,744,695,1998-08-14,Mozambique,Cholera,Yes,8,1998,619,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
325,723,693,1998-08-19,Afghanistan,Cholera,No,8,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
326,731,691,1998-08-21,Afghanistan,Cholera,Yes,8,1998,102,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
327,724,688,1998-08-31,Bhutan,Cholera,No,8,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
328,701,687,1998-09-02,Afghanistan,Cholera,Yes,9,1998,86,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
329,693,686,1998-09-09,Comoros,Cholera,Yes,9,1998,40,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
330,691,685,1998-09-11,Armenia,Cholera,No,9,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
331,739,683,1998-09-21,Uganda,Cholera,Yes,9,1998,1777,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
332,662,681,1998-09-23,Sierra Leone,Cholera,No,9,1998,55,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
333,694,678,1998-10-15,Cameroon,Cholera,No,10,1998,113,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
334,655,677,1998-10-16,Somalia,Cholera,No,10,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
335,736,673,1998-10-23,Russian Federation,Cholera,No,10,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
336,658,672,1998-10-26,Iraq,Cholera,No,10,1998,1,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
337,679,663,1998-11-25,Sri Lanka,Cholera,No,11,1998,36,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
338,696,662,1998-11-25,Brazil,Cholera,No,11,1998,0,Bacteria,Vibrio Cholerea,0,Brutal,"contaminated water, contaminated food, person to person stools of infected person",1.0,5.0,"water, stools, food",Human,all,"acute watery diarrhoea, severe dehydration"
